"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
90.1185138191789,-0.504497405382032,0.163525212615807,-3.08513529694848,0.00203459577189018,0.0123761210266456,"YDR214W"
19.6174498443471,-0.169587912035127,0.341529411680299,-0.496554341252095,0.619503357750747,0.784913322188768,"YDR130C"
22.4261250923346,0.282029754623862,0.324487627808084,0.86915410775127,0.384762844984705,0.597486713964164,"YDL176W"
76.3465233150536,0.236817411234976,0.177002155140664,1.33793518529069,0.180917566129116,0.378142849164482,"YDR358W"
36.3865252223933,0.302232389304642,0.258092846386319,1.17102195406165,0.241589952691234,0.455345519959395,"YDR460W"
8.3655571861768,0.154556543560613,0.56044589412451,0.275774245437287,0.78272146608267,0.882885381552932,"snR84"
3.6547870487088,0.96546084728638,0.898353485575827,1.07470039665682,0.282508886112126,0.499312780716043,"YDR034W-B"
29.2214300460025,-0.0870133702703253,0.294534151767473,-0.295427099873362,0.767667633934234,0.875481708334629,"YDL028C"
38.5900356839045,-0.107139599980438,0.246418091808012,-0.434787881012862,0.663716402345934,0.817558146953809,"YDR061W"
57.8017688731198,-0.297344766801399,0.197643682248327,-1.5044486290627,0.132465891089654,0.305431810840464,"YDR060W"
24.6567158174619,0.0490307675117194,0.308206507551555,0.159084141023589,0.873602582727918,0.93906948941544,"YDR363W"
38.2099350856193,-0.364200939607204,0.245301683612792,-1.48470623700282,0.137621658824072,0.313344552095562,"YDR422C"
48.5808728933246,-0.706465088911459,0.2205062704777,-3.20383219661277,0.00135611491275784,0.00874949454172629,"YDR119W"
30.4210527826206,0.0739854242922342,0.275321508949192,0.268723735296276,0.788142285282411,0.885555739997973,"YDR097C"
2.02390101449609,1.63737900121014,1.36977930138988,1.19535971929838,0.231946516386658,0.445268009048524,"YDR042C"
67.9495328495398,-0.939626261107289,0.186503638248794,-5.03811223164363,4.70145752737758e-07,5.76512724231907e-06,"YDL160C"
34.1212670865386,0.127172143709245,0.264171270791496,0.481400355641316,0.630231983973787,0.793696964657567,"YDR425W"
1.30995713677641,-1.58297505897534,1.59146534015136,-0.994665117133361,0.319899165497933,0.538226419201105,"snR13"
35.2027161350145,0.174809138165722,0.26925164509236,0.649240743193077,0.516182780529262,0.711262513456009,"YDR228C"
28.7508392002143,0.773248721431738,0.309471395056885,2.49861128938784,0.0124680987166354,0.0546187733552607,"YDR319C"
426.295023428767,-0.475693819396062,0.0749891545514151,-6.34350156688205,2.24600686707268e-10,3.73406209059415e-09,"YDR471W"
37.7384068186508,-1.76571433925037,0.259283978024267,-6.80996316357469,9.76237392831067e-12,1.79744245939762e-10,"YDR089W"
32.9182790523029,-0.188927230067019,0.262389320801115,-0.720026369557247,0.471508759909758,0.679353321156088,"YDR275W"
15.2394813527719,0.362594857779216,0.397475783150365,0.912243897993772,0.361640340013662,0.574452129076557,"YDR043C"
346.854832262068,-0.318956277241104,0.0852233568972467,-3.74259227579674,0.000182131618060022,0.00145894522103145,"YDR129C"
1.5460581192794,-0.854764819877693,1.42039936328346,-0.601777811207814,0.547322046948013,0.736770490086282,"YDR136C"
135.267279568551,-0.523868766745534,0.130073302458862,-4.02748878395868,5.63757558723683e-05,0.000503843916591095,"YDL066W"
25.023099015028,0.920610877213133,0.326621369671669,2.81858740026276,0.00482354771195693,0.0251705941517346,"YDR302W"
18.4013374714925,-0.0580949612087774,0.353564867617489,-0.164312030208919,0.869485511670886,0.937565309502609,"YDR239C"
44.4684219219838,-0.645806074865457,0.232184691464458,-2.78143262069591,0.00541195636519336,0.0277250389206916,"YDR539W"
201.729522140717,0.315011196434659,0.111699268668114,2.8201724164429,0.00479978523506174,0.0251061814031517,"YDL125C"
11.3945044107172,0.00809105466557668,0.450799288044376,0.0179482418898146,0.985680143738309,0.992732365776834,"YDR493W"
21.9040908993619,-0.637624776048085,0.321176295361211,-1.98527968986933,0.0471133624121776,0.147735241158267,"YDR101C"
1.92051945191355,1.53461074321381,1.35486035049118,1.13267078976623,0.257352528691618,0.4739451882019,"YDR182W-A"
142.726225758482,-0.341860786072814,0.131633469890166,-2.59706582496123,0.00940239037217945,0.0438683387410006,"YDR212W"
147.804386760393,0.0789237804865637,0.126758987294596,0.622628676443588,0.53352856219387,0.725485928485845,"YDR476C"
87.1869994071266,-0.319532960984556,0.163599058202463,-1.95314670203734,0.0508022144207143,0.155826271905389,"YDL131W"
37.7100695189644,0.549686402074822,0.256030026960351,2.14696068504475,0.0317964116727707,0.111495319612081,"YDR458C"
36.1041084755526,0.203724029324095,0.256569037485085,0.794032013063688,0.427176794849238,0.636585279205147,"YDR081C"
1.59181010281024,1.16356489976252,1.50232090966401,0.7745115522773,0.438628339306341,0.64756738560601,"YDL071C"
28.6398924084452,0.148438907858696,0.28521415549949,0.520447197295441,0.602751921523716,0.77431611675396,"YDR113C"
63.4735285059732,0.16503751306522,0.198135092344297,0.832954481270973,0.404870401435277,0.61897177024686,"YDR168W"
14.558252639999,0.747181111900594,0.419200984036867,1.78239350658319,0.0746850836752267,0.204918859479003,"YDR520C"
33.0491627797641,0.126702888731222,0.268160802533352,0.472488475326155,0.636578165874779,0.797993910924489,"YDR307W"
23.6370655236548,0.17204669985919,0.313262702361278,0.549209013911823,0.582862019185158,0.761903277244016,"YDR265W"
47.4334184008388,0.120756713340659,0.227484119570394,0.530835794466484,0.595532573259595,0.770072308567124,"YDL076C"
30.9178688911589,0.256228873804034,0.279004856385997,0.918367074763558,0.358426722129748,0.57187497559242,"YDL006W"
117.950555238294,-0.051698213847508,0.143620598937694,-0.359963781169968,0.718874218949918,0.847758734722356,"YDL086W"
203.61945114354,-0.264022182885483,0.111375160627336,-2.37056612442434,0.0177608666298234,0.0719770206128453,"YDR238C"
2166.69535934403,-3.73200149248507,0.0468804164958427,-79.6068331179612,0,1.16029637102621e-317,"YDR077W"
23.9570894043351,0.956756596763835,0.334634740012259,2.85910720664801,0.00424835183036182,0.0227661460379424,"YDR381C-A"
22.6616270983039,-1.60448666027279,0.32720976641091,-4.90354147393595,9.41240582464234e-07,1.10793357111439e-05,"YDL023C"
573.430023565081,-0.575816590522771,0.0651729041872543,-8.83521453744548,9.99063392105569e-19,2.55693900518969e-17,"YDL083C"
39.0709152467021,-0.473633292176581,0.246896710413329,-1.91834590012833,0.0550671659586258,0.164481491347605,"YDR036C"
41.1094156804948,0.249170646463704,0.243249071330884,1.02434367005153,0.305672978114691,0.526351459802182,"YDR057W"
97.1647859208694,0.156303950457262,0.155296912311446,1.00648459863643,0.314182516604832,0.535188777958396,"YDR513W"
187.977677942907,-0.146915563575739,0.112402544407025,-1.30704838000586,0.191196280987805,0.392706846864062,"YDR487C"
8.33336312946834,0.153323030523784,0.535769111286688,0.286173702988528,0.774745083836362,0.878747274200567,"YDR066C"
31.2705895746965,-0.30930749087988,0.271873446812075,-1.13768922455189,0.255250274454366,0.47165479114276,"YDR352W"
10.7475813601268,0.365424222663345,0.493609889981189,0.740309767045532,0.459112055869602,0.66835099377005,"YDR079C-A"
56.2812205173148,-0.409309214745031,0.200746548219785,-2.03893525629593,0.0414564896281952,0.135292924881856,"YDR204W"
4.50088271007313,1.82884137022925,0.897834751128132,2.03694651819982,0.0416554017704541,0.135726633977898,"YDL024C"
25.3879837119564,0.190253089789434,0.311601859136871,0.61056468121349,0.54148781058718,0.73227488037645,"YDR109C"
62.9883964361647,-0.00878948184759487,0.194377645942096,-0.0452185836750653,0.963933081769635,0.986323885547281,"YDR466W"
85.6588146574669,0.394028636349096,0.170257597573678,2.31430868263357,0.0206507958644438,0.0807187001849741,"YDR427W"
10.8801687378002,0.807296974096887,0.491630522736159,1.64208066172111,0.100573288781811,0.253819985763589,"YDL044C"
68.101523698965,-0.534747456695282,0.18508016946615,-2.88927473017623,0.00386131558798914,0.0210208248426452,"YDL079C"
5.31781372908347,-0.886764602845817,0.678799672710617,-1.30637158280402,0.191426224768434,0.392917455697737,"YDR193W"
21.6411061248042,0.51875569106043,0.341587370722701,1.51866179936012,0.128847646821614,0.300012187842851,"YDR305C"
57.7203924157297,0.469316793335677,0.204879292219492,2.29069901721882,0.0219808275135425,0.0847807793154701,"YDR377W"
